2024-08-09T13:29:05Z - CPU: 80, MEM: 15251, TEMP: 55, POWER: 73
2024-08-09T13:34:15Z - CPU: 99, MEM: 1311, TEMP: 43, POWER: 53
2024-08-09T13:34:16Z - CPU: 11, MEM: 7915, TEMP: 54, POWER: 74
2024-08-09T13:34:17Z - CPU: 99, MEM: 21452, TEMP: 83, POWER: 107
2024-08-09T13:34:18Z - CPU: 55, MEM: 16411, TEMP: 65, POWER: 88
2024-08-09T13:34:19Z - CPU: 74, MEM: 28314, TEMP: 76, POWER: 84
2024-08-09T13:34:20Z - CPU: 89, MEM: 3171, TEMP: 74, POWER: 102
2024-08-09T13:34:21Z - CPU: 88, MEM: 6430, TEMP: 55, POWER: 57
2024-08-09T13:34:22Z - CPU: 15, MEM: 26487, TEMP: 60, POWER: 89
2024-08-09T13:34:23Z - CPU: 75, MEM: 2031, TEMP: 44, POWER: 71
2024-08-09T13:34:24Z - CPU: 18, MEM: 18226, TEMP: 51, POWER: 97
2024-08-09T13:34:25Z - CPU: 38, MEM: 21642, TEMP: 61, POWER: 49
2024-08-09T13:34:26Z - CPU: 21, MEM: 3602, TEMP: 49, POWER: 100
2024-08-09T13:34:27Z - CPU: 57, MEM: 23821, TEMP: 32, POWER: 43
2024-08-09T13:34:28Z - CPU: 62, MEM: 30135, TEMP: 38, POWER: 69
2024-08-09T13:34:29Z - CPU: 12, MEM: 14716, TEMP: 50, POWER: 60
2024-08-09T13:34:30Z - CPU: 41, MEM: 2408, TEMP: 60, POWER: 111
2024-08-09T13:34:31Z - CPU: 100, MEM: 7391, TEMP: 42, POWER: 47
2024-08-09T13:34:32Z - CPU: 87, MEM: 12430, TEMP: 45, POWER: 66
2024-08-09T13:34:33Z - CPU: 63, MEM: 8609, TEMP: 62, POWER: 89
2024-08-09T13:34:34Z - CPU: 64, MEM: 18742, TEMP: 71, POWER: 48
2024-08-09T13:34:35Z - CPU: 74, MEM: 11282, TEMP: 67, POWER: 84
2024-08-09T13:34:36Z - CPU: 70, MEM: 21139, TEMP: 41, POWER: 70
2024-08-09T13:34:37Z - CPU: 81, MEM: 23782, TEMP: 70, POWER: 113
2024-08-09T13:34:38Z - CPU: 39, MEM: 10106, TEMP: 85, POWER: 62
2024-08-09T13:34:39Z - CPU: 19, MEM: 5045, TEMP: 43, POWER: 73
2024-08-09T13:34:40Z - CPU: 40, MEM: 18661, TEMP: 43, POWER: 70
2024-08-09T13:34:41Z - CPU: 71, MEM: 1944, TEMP: 68, POWER: 73
2024-08-09T13:34:42Z - CPU: 43, MEM: 14449, TEMP: 61, POWER: 46
2024-08-09T13:34:43Z - CPU: 90, MEM: 19219, TEMP: 62, POWER: 104
2024-08-09T13:34:44Z - CPU: 23, MEM: 25312, TEMP: 60, POWER: 89
2024-08-09T13:34:45Z - CPU: 27, MEM: 15302, TEMP: 88, POWER: 54
2024-08-09T13:34:46Z - CPU: 84, MEM: 6807, TEMP: 67, POWER: 95
2024-08-09T13:34:47Z - CPU: 76, MEM: 1978, TEMP: 66, POWER: 63
2024-08-09T13:34:48Z - CPU: 58, MEM: 8737, TEMP: 44, POWER: 119
2024-08-09T13:34:49Z - CPU: 84, MEM: 7802, TEMP: 50, POWER: 111
2024-08-09T13:34:50Z - CPU: 35, MEM: 18090, TEMP: 86, POWER: 82
2024-08-09T13:34:51Z - CPU: 81, MEM: 3447, TEMP: 57, POWER: 102
2024-08-09T13:34:52Z - CPU: 52, MEM: 2692, TEMP: 54, POWER: 108
2024-08-09T13:34:53Z - CPU: 72, MEM: 29315, TEMP: 83, POWER: 96
2024-08-09T13:34:54Z - CPU: 73, MEM: 24486, TEMP: 76, POWER: 64
2024-08-09T13:34:55Z - CPU: 86, MEM: 1141, TEMP: 59, POWER: 59
2024-08-09T13:34:56Z - CPU: 16, MEM: 29224, TEMP: 46, POWER: 80
2024-08-09T13:34:57Z - CPU: 60, MEM: 1805, TEMP: 82, POWER: 43
2024-08-09T13:34:58Z - CPU: 46, MEM: 2280, TEMP: 67, POWER: 51
2024-08-09T13:34:59Z - CPU: 50, MEM: 10918, TEMP: 36, POWER: 87
2024-08-09T13:35:00Z - CPU: 30, MEM: 20841, TEMP: 54, POWER: 53
2024-08-09T13:35:01Z - CPU: 90, MEM: 1956, TEMP: 67, POWER: 108
2024-08-09T13:35:02Z - CPU: 17, MEM: 6031, TEMP: 32, POWER: 108
2024-08-09T13:35:03Z - CPU: 73, MEM: 24818, TEMP: 64, POWER: 110
2024-08-09T13:35:04Z - CPU: 66, MEM: 4836, TEMP: 37, POWER: 98
2024-08-09T13:35:05Z - CPU: 64, MEM: 11672, TEMP: 34, POWER: 80
2024-08-09T13:35:06Z - CPU: 84, MEM: 8117, TEMP: 67, POWER: 79
2024-08-09T13:35:07Z - CPU: 39, MEM: 15880, TEMP: 40, POWER: 67
2024-08-09T13:35:08Z - CPU: 16, MEM: 25461, TEMP: 76, POWER: 47
2024-08-09T13:35:09Z - CPU: 65, MEM: 19764, TEMP: 81, POWER: 83
2024-08-09T13:35:10Z - CPU: 41, MEM: 1850, TEMP: 53, POWER: 67
2024-08-09T13:35:11Z - CPU: 69, MEM: 31988, TEMP: 43, POWER: 80
2024-08-09T13:35:12Z - CPU: 24, MEM: 2138, TEMP: 70, POWER: 113
2024-08-09T13:35:13Z - CPU: 97, MEM: 26757, TEMP: 80, POWER: 81
2024-08-09T13:35:14Z - CPU: 34, MEM: 29784, TEMP: 55, POWER: 43
2024-08-09T13:35:15Z - CPU: 81, MEM: 18181, TEMP: 42, POWER: 43
2024-08-09T13:35:16Z - CPU: 41, MEM: 4242, TEMP: 76, POWER: 83
2024-08-09T13:35:17Z - CPU: 90, MEM: 7672, TEMP: 73, POWER: 105
2024-08-09T13:35:18Z - CPU: 17, MEM: 6031, TEMP: 48, POWER: 96
2024-08-09T13:35:19Z - CPU: 42, MEM: 966, TEMP: 36, POWER: 85
2024-08-09T13:35:20Z - CPU: 88, MEM: 25111, TEMP: 70, POWER: 90
2024-08-09T13:35:21Z - CPU: 88, MEM: 29242, TEMP: 70, POWER: 118
2024-08-09T13:35:22Z - CPU: 46, MEM: 31641, TEMP: 38, POWER: 99
2024-08-09T13:35:23Z - CPU: 71, MEM: 10501, TEMP: 73, POWER: 86
2024-08-09T13:35:24Z - CPU: 28, MEM: 19623, TEMP: 69, POWER: 58
2024-08-09T13:35:25Z - CPU: 36, MEM: 8249, TEMP: 64, POWER: 117
2024-08-09T13:35:26Z - CPU: 38, MEM: 21878, TEMP: 68, POWER: 58
2024-08-09T13:35:27Z - CPU: 78, MEM: 2766, TEMP: 75, POWER: 51
2024-08-09T13:35:28Z - CPU: 36, MEM: 30815, TEMP: 67, POWER: 64
2024-08-09T13:35:29Z - CPU: 89, MEM: 26913, TEMP: 76, POWER: 115
2024-08-09T13:35:30Z - CPU: 41, MEM: 21600, TEMP: 88, POWER: 64
2024-08-09T13:35:31Z - CPU: 26, MEM: 11120, TEMP: 51, POWER: 93
2024-08-09T13:35:32Z - CPU: 27, MEM: 12188, TEMP: 55, POWER: 111
2024-08-09T13:35:33Z - CPU: 39, MEM: 25695, TEMP: 56, POWER: 106
2024-08-09T13:35:34Z - CPU: 29, MEM: 29143, TEMP: 44, POWER: 94
2024-08-09T13:35:35Z - CPU: 22, MEM: 2934, TEMP: 67, POWER: 73
2024-08-09T13:35:36Z - CPU: 10, MEM: 12027, TEMP: 41, POWER: 72
2024-08-09T13:35:37Z - CPU: 64, MEM: 20384, TEMP: 51, POWER: 50
2024-08-09T13:35:38Z - CPU: 30, MEM: 16789, TEMP: 88, POWER: 111
2024-08-09T13:35:39Z - CPU: 53, MEM: 31150, TEMP: 40, POWER: 45
2024-08-09T13:35:40Z - CPU: 44, MEM: 30041, TEMP: 52, POWER: 45
2024-08-09T13:35:41Z - CPU: 89, MEM: 24274, TEMP: 72, POWER: 68
2024-08-09T13:35:42Z - CPU: 13, MEM: 16794, TEMP: 41, POWER: 54
2024-08-09T13:35:43Z - CPU: 86, MEM: 25381, TEMP: 86, POWER: 61
2024-08-09T13:35:44Z - CPU: 14, MEM: 5074, TEMP: 35, POWER: 50
2024-08-09T13:35:45Z - CPU: 28, MEM: 3105, TEMP: 67, POWER: 69
2024-08-09T13:35:46Z - CPU: 70, MEM: 10785, TEMP: 44, POWER: 44
2024-08-09T13:35:47Z - CPU: 29, MEM: 8999, TEMP: 62, POWER: 57
2024-08-09T13:35:48Z - CPU: 67, MEM: 996, TEMP: 49, POWER: 59
2024-08-09T13:35:49Z - CPU: 100, MEM: 26618, TEMP: 38, POWER: 103
2024-08-09T13:35:50Z - CPU: 57, MEM: 15783, TEMP: 46, POWER: 49
2024-08-09T13:35:51Z - CPU: 54, MEM: 21314, TEMP: 88, POWER: 53
2024-08-09T13:35:52Z - CPU: 67, MEM: 22734, TEMP: 64, POWER: 94
2024-08-09T13:35:53Z - CPU: 87, MEM: 26891, TEMP: 45, POWER: 85
2024-08-09T13:35:54Z - CPU: 51, MEM: 6378, TEMP: 74, POWER: 100
2024-08-09T13:35:55Z - CPU: 24, MEM: 6979, TEMP: 33, POWER: 52
2024-08-09T13:35:56Z - CPU: 48, MEM: 19658, TEMP: 53, POWER: 97
2024-08-09T13:35:57Z - CPU: 24, MEM: 15424, TEMP: 87, POWER: 112
2024-08-09T13:35:58Z - CPU: 62, MEM: 2309, TEMP: 33, POWER: 77
2024-08-09T13:35:59Z - CPU: 23, MEM: 1878, TEMP: 46, POWER: 63
2024-08-09T13:36:00Z - CPU: 37, MEM: 21462, TEMP: 37, POWER: 83
2024-08-09T13:36:01Z - CPU: 93, MEM: 5318, TEMP: 58, POWER: 69
2024-08-09T13:36:02Z - CPU: 57, MEM: 15577, TEMP: 51, POWER: 65
2024-08-09T13:36:03Z - CPU: 33, MEM: 14699, TEMP: 77, POWER: 92
2024-08-09T13:36:04Z - CPU: 34, MEM: 2639, TEMP: 53, POWER: 64
2024-08-09T13:36:05Z - CPU: 11, MEM: 31754, TEMP: 34, POWER: 84
2024-08-09T13:36:06Z - CPU: 39, MEM: 21055, TEMP: 60, POWER: 120
2024-08-09T13:36:07Z - CPU: 93, MEM: 30315, TEMP: 71, POWER: 71
2024-08-09T13:36:08Z - CPU: 60, MEM: 1266, TEMP: 47, POWER: 53
2024-08-09T13:36:09Z - CPU: 47, MEM: 8634, TEMP: 47, POWER: 43
2024-08-09T13:36:10Z - CPU: 37, MEM: 26838, TEMP: 74, POWER: 74
2024-08-09T13:36:11Z - CPU: 12, MEM: 14597, TEMP: 69, POWER: 116
2024-08-09T13:36:12Z - CPU: 13, MEM: 2140, TEMP: 82, POWER: 45
2024-08-09T13:36:13Z - CPU: 37, MEM: 11201, TEMP: 48, POWER: 113
2024-08-09T13:36:14Z - CPU: 25, MEM: 4251, TEMP: 45, POWER: 108
2024-08-09T13:36:15Z - CPU: 34, MEM: 8262, TEMP: 61, POWER: 115
2024-08-09T13:36:16Z - CPU: 65, MEM: 30635, TEMP: 38, POWER: 75
2024-08-09T13:36:17Z - CPU: 12, MEM: 1615, TEMP: 55, POWER: 76
2024-08-09T13:36:18Z - CPU: 22, MEM: 5066, TEMP: 34, POWER: 59
2024-08-09T13:36:19Z - CPU: 90, MEM: 14715, TEMP: 85, POWER: 50
2024-08-09T13:36:20Z - CPU: 84, MEM: 9338, TEMP: 37, POWER: 87
2024-08-09T13:36:21Z - CPU: 25, MEM: 13262, TEMP: 55, POWER: 49
2024-08-09T13:36:22Z - CPU: 77, MEM: 18144, TEMP: 67, POWER: 47
2024-08-09T13:36:23Z - CPU: 82, MEM: 20528, TEMP: 72, POWER: 71
2024-08-09T13:36:24Z - CPU: 52, MEM: 1638, TEMP: 72, POWER: 79
2024-08-09T13:36:25Z - CPU: 32, MEM: 7405, TEMP: 59, POWER: 88
2024-08-09T13:36:26Z - CPU: 95, MEM: 22683, TEMP: 67, POWER: 98
2024-08-09T13:36:27Z - CPU: 70, MEM: 15923, TEMP: 70, POWER: 59
2024-08-09T13:36:28Z - CPU: 96, MEM: 1263, TEMP: 53, POWER: 97
2024-08-09T13:36:29Z - CPU: 13, MEM: 24727, TEMP: 58, POWER: 83
2024-08-09T13:36:30Z - CPU: 15, MEM: 8696, TEMP: 57, POWER: 53
2024-08-09T13:36:31Z - CPU: 58, MEM: 15249, TEMP: 57, POWER: 118
2024-08-09T13:36:32Z - CPU: 74, MEM: 1198, TEMP: 69, POWER: 120
2024-08-09T13:36:33Z - CPU: 56, MEM: 9212, TEMP: 54, POWER: 59
2024-08-09T13:36:34Z - CPU: 73, MEM: 30259, TEMP: 54, POWER: 65
2024-08-09T13:36:35Z - CPU: 43, MEM: 11927, TEMP: 78, POWER: 93
2024-08-09T13:36:36Z - CPU: 11, MEM: 23428, TEMP: 63, POWER: 64
2024-08-09T13:36:37Z - CPU: 55, MEM: 25222, TEMP: 72, POWER: 52
2024-08-09T13:36:38Z - CPU: 17, MEM: 29385, TEMP: 40, POWER: 72
2024-08-09T13:36:39Z - CPU: 68, MEM: 31697, TEMP: 52, POWER: 46
2024-08-09T13:36:40Z - CPU: 100, MEM: 31851, TEMP: 34, POWER: 112
2024-08-09T13:36:41Z - CPU: 49, MEM: 15844, TEMP: 84, POWER: 90
2024-08-09T13:36:42Z - CPU: 69, MEM: 20344, TEMP: 84, POWER: 98
2024-08-09T13:36:43Z - CPU: 45, MEM: 22029, TEMP: 43, POWER: 54
2024-08-09T13:36:44Z - CPU: 87, MEM: 1058, TEMP: 43, POWER: 120
2024-08-09T13:36:45Z - CPU: 53, MEM: 19970, TEMP: 35, POWER: 50
2024-08-09T13:36:46Z - CPU: 40, MEM: 11837, TEMP: 59, POWER: 81
2024-08-09T13:36:47Z - CPU: 60, MEM: 3672, TEMP: 65, POWER: 94
2024-08-09T13:36:48Z - CPU: 46, MEM: 10180, TEMP: 60, POWER: 92
2024-08-09T13:36:49Z - CPU: 19, MEM: 28941, TEMP: 60, POWER: 57
2024-08-09T13:36:50Z - CPU: 42, MEM: 27476, TEMP: 65, POWER: 57
2024-08-09T13:36:51Z - CPU: 37, MEM: 25599, TEMP: 77, POWER: 74
2024-08-09T13:36:52Z - CPU: 56, MEM: 1230, TEMP: 75, POWER: 112
2024-08-09T13:36:53Z - CPU: 99, MEM: 7026, TEMP: 39, POWER: 56
2024-08-09T13:36:54Z - CPU: 53, MEM: 27963, TEMP: 83, POWER: 96
2024-08-09T13:36:55Z - CPU: 92, MEM: 21647, TEMP: 66, POWER: 66
2024-08-09T13:36:56Z - CPU: 100, MEM: 21120, TEMP: 50, POWER: 78
2024-08-09T13:36:57Z - CPU: 83, MEM: 10207, TEMP: 69, POWER: 89
2024-08-09T13:36:58Z - CPU: 65, MEM: 29870, TEMP: 76, POWER: 59
2024-08-09T13:36:59Z - CPU: 90, MEM: 27604, TEMP: 35, POWER: 88
2024-08-09T13:37:00Z - CPU: 45, MEM: 28436, TEMP: 68, POWER: 41
2024-08-09T13:37:01Z - CPU: 52, MEM: 10048, TEMP: 46, POWER: 106
2024-08-09T13:37:02Z - CPU: 43, MEM: 27818, TEMP: 32, POWER: 107
2024-08-09T13:37:03Z - CPU: 66, MEM: 5084, TEMP: 65, POWER: 70
2024-08-09T13:37:04Z - CPU: 31, MEM: 29321, TEMP: 41, POWER: 47
2024-08-09T13:37:05Z - CPU: 13, MEM: 12483, TEMP: 32, POWER: 44
2024-08-09T13:37:06Z - CPU: 44, MEM: 14957, TEMP: 44, POWER: 68
2024-08-09T13:37:07Z - CPU: 21, MEM: 25844, TEMP: 40, POWER: 75
2024-08-09T13:37:08Z - CPU: 14, MEM: 7482, TEMP: 48, POWER: 58
2024-08-09T13:37:09Z - CPU: 58, MEM: 12755, TEMP: 84, POWER: 40
2024-08-09T13:37:10Z - CPU: 16, MEM: 3444, TEMP: 69, POWER: 117
2024-08-09T13:37:11Z - CPU: 93, MEM: 30120, TEMP: 75, POWER: 95
2024-08-09T13:37:12Z - CPU: 94, MEM: 8645, TEMP: 49, POWER: 78
2024-08-09T13:37:13Z - CPU: 52, MEM: 15903, TEMP: 75, POWER: 110
2024-08-09T13:37:14Z - CPU: 12, MEM: 12155, TEMP: 38, POWER: 70
2024-08-09T13:37:15Z - CPU: 43, MEM: 10951, TEMP: 41, POWER: 42
2024-08-09T13:37:16Z - CPU: 34, MEM: 29960, TEMP: 36, POWER: 96
2024-08-09T13:37:17Z - CPU: 13, MEM: 24467, TEMP: 57, POWER: 79
2024-08-09T13:37:18Z - CPU: 26, MEM: 21632, TEMP: 79, POWER: 102
2024-08-09T13:37:19Z - CPU: 35, MEM: 1884, TEMP: 41, POWER: 103
2024-08-09T13:37:20Z - CPU: 13, MEM: 7710, TEMP: 44, POWER: 52
2024-08-09T13:37:21Z - CPU: 15, MEM: 26204, TEMP: 49, POWER: 95
2024-08-09T13:37:22Z - CPU: 100, MEM: 27327, TEMP: 67, POWER: 80
2024-08-09T13:37:23Z - CPU: 32, MEM: 31925, TEMP: 46, POWER: 73
2024-08-09T13:37:24Z - CPU: 33, MEM: 1637, TEMP: 39, POWER: 89
2024-08-09T13:37:25Z - CPU: 23, MEM: 14568, TEMP: 49, POWER: 86
2024-08-09T13:37:26Z - CPU: 32, MEM: 27318, TEMP: 45, POWER: 118
2024-08-09T13:37:27Z - CPU: 38, MEM: 14942, TEMP: 34, POWER: 70
2024-08-09T13:37:28Z - CPU: 78, MEM: 18811, TEMP: 67, POWER: 118
2024-08-09T13:37:29Z - CPU: 25, MEM: 9187, TEMP: 35, POWER: 83
2024-08-09T13:37:30Z - CPU: 15, MEM: 10017, TEMP: 42, POWER: 114
2024-08-09T13:37:31Z - CPU: 48, MEM: 1093, TEMP: 61, POWER: 110
2024-08-09T13:37:32Z - CPU: 29, MEM: 1339, TEMP: 77, POWER: 44
2024-08-09T13:37:33Z - CPU: 20, MEM: 10810, TEMP: 68, POWER: 99
2024-08-09T13:37:34Z - CPU: 16, MEM: 7422, TEMP: 57, POWER: 54
2024-08-09T13:37:35Z - CPU: 10, MEM: 25624, TEMP: 88, POWER: 60
2024-08-09T13:37:36Z - CPU: 56, MEM: 10691, TEMP: 54, POWER: 46
2024-08-09T13:37:37Z - CPU: 31, MEM: 21787, TEMP: 45, POWER: 60
2024-08-09T13:37:38Z - CPU: 37, MEM: 17289, TEMP: 64, POWER: 88
2024-08-09T13:37:39Z - CPU: 20, MEM: 13954, TEMP: 65, POWER: 61
2024-08-09T13:37:40Z - CPU: 91, MEM: 18801, TEMP: 44, POWER: 71
2024-08-09T13:37:41Z - CPU: 70, MEM: 1009, TEMP: 74, POWER: 92
2024-08-09T13:37:42Z - CPU: 97, MEM: 23616, TEMP: 42, POWER: 104
2024-08-09T13:37:43Z - CPU: 57, MEM: 15856, TEMP: 59, POWER: 73
2024-08-09T13:37:44Z - CPU: 100, MEM: 26848, TEMP: 34, POWER: 57
2024-08-09T13:37:45Z - CPU: 100, MEM: 15467, TEMP: 80, POWER: 106
2024-08-09T13:37:46Z - CPU: 100, MEM: 17119, TEMP: 53, POWER: 75
2024-08-09T13:37:47Z - CPU: 59, MEM: 4401, TEMP: 81, POWER: 53
2024-08-09T13:37:48Z - CPU: 10, MEM: 20207, TEMP: 53, POWER: 119
2024-08-09T13:37:49Z - CPU: 75, MEM: 31349, TEMP: 74, POWER: 120
2024-08-09T13:37:50Z - CPU: 37, MEM: 15716, TEMP: 79, POWER: 95
2024-08-09T13:37:51Z - CPU: 31, MEM: 25936, TEMP: 76, POWER: 78
2024-08-09T13:37:52Z - CPU: 30, MEM: 21689, TEMP: 36, POWER: 102
2024-08-09T13:37:53Z - CPU: 53, MEM: 1628, TEMP: 40, POWER: 103
2024-08-09T13:37:54Z - CPU: 59, MEM: 19467, TEMP: 45, POWER: 103
2024-08-09T13:37:55Z - CPU: 31, MEM: 23963, TEMP: 70, POWER: 61
2024-08-09T13:37:56Z - CPU: 72, MEM: 13725, TEMP: 43, POWER: 81
2024-08-09T13:37:57Z - CPU: 31, MEM: 9775, TEMP: 56, POWER: 97
2024-08-09T13:37:58Z - CPU: 73, MEM: 31058, TEMP: 39, POWER: 89
2024-08-09T13:37:59Z - CPU: 84, MEM: 23455, TEMP: 51, POWER: 91
2024-08-09T13:38:00Z - CPU: 50, MEM: 24374, TEMP: 33, POWER: 100
2024-08-09T13:38:01Z - CPU: 91, MEM: 11000, TEMP: 40, POWER: 109
2024-08-09T13:38:02Z - CPU: 95, MEM: 10742, TEMP: 41, POWER: 107
2024-08-09T13:38:03Z - CPU: 98, MEM: 20264, TEMP: 46, POWER: 67
2024-08-09T13:38:04Z - CPU: 36, MEM: 16739, TEMP: 82, POWER: 88
2024-08-09T13:38:05Z - CPU: 65, MEM: 901, TEMP: 46, POWER: 65
2024-08-09T13:38:06Z - CPU: 11, MEM: 27891, TEMP: 59, POWER: 96
2024-08-09T13:38:07Z - CPU: 35, MEM: 1605, TEMP: 44, POWER: 104
2024-08-09T13:38:08Z - CPU: 99, MEM: 7743, TEMP: 42, POWER: 114
2024-08-09T13:38:09Z - CPU: 78, MEM: 11011, TEMP: 71, POWER: 110
2024-08-09T13:38:10Z - CPU: 99, MEM: 19334, TEMP: 51, POWER: 47
2024-08-09T13:38:11Z - CPU: 96, MEM: 864, TEMP: 80, POWER: 67
2024-08-09T13:38:12Z - CPU: 36, MEM: 23081, TEMP: 42, POWER: 57
2024-08-09T13:38:13Z - CPU: 58, MEM: 29408, TEMP: 78, POWER: 79
2024-08-09T13:38:14Z - CPU: 49, MEM: 6445, TEMP: 43, POWER: 40
2024-08-09T13:38:15Z - CPU: 90, MEM: 11946, TEMP: 61, POWER: 82
2024-08-09T13:38:16Z - CPU: 77, MEM: 19388, TEMP: 38, POWER: 114
2024-08-09T13:38:17Z - CPU: 78, MEM: 21192, TEMP: 33, POWER: 71
2024-08-09T13:38:18Z - CPU: 16, MEM: 17316, TEMP: 48, POWER: 46
2024-08-09T13:38:19Z - CPU: 51, MEM: 25420, TEMP: 63, POWER: 74
2024-08-09T13:38:20Z - CPU: 72, MEM: 3031, TEMP: 83, POWER: 99
2024-08-09T13:38:21Z - CPU: 92, MEM: 14505, TEMP: 35, POWER: 86
2024-08-09T13:38:22Z - CPU: 44, MEM: 8937, TEMP: 63, POWER: 109
2024-08-09T13:38:23Z - CPU: 87, MEM: 2133, TEMP: 69, POWER: 114
2024-08-09T13:38:24Z - CPU: 57, MEM: 17813, TEMP: 82, POWER: 112
2024-08-09T13:38:25Z - CPU: 99, MEM: 22702, TEMP: 57, POWER: 82
2024-08-09T13:38:26Z - CPU: 79, MEM: 18745, TEMP: 84, POWER: 94
2024-08-09T13:38:27Z - CPU: 89, MEM: 24755, TEMP: 57, POWER: 100
2024-08-09T13:38:28Z - CPU: 56, MEM: 1621, TEMP: 77, POWER: 77
2024-08-09T13:38:29Z - CPU: 83, MEM: 869, TEMP: 84, POWER: 83
2024-08-09T13:38:30Z - CPU: 49, MEM: 21264, TEMP: 81, POWER: 95
2024-08-09T13:38:31Z - CPU: 10, MEM: 4689, TEMP: 63, POWER: 70
2024-08-09T13:38:32Z - CPU: 67, MEM: 3507, TEMP: 85, POWER: 60
2024-08-09T13:38:33Z - CPU: 58, MEM: 22301, TEMP: 41, POWER: 85
2024-08-09T13:38:34Z - CPU: 78, MEM: 14123, TEMP: 88, POWER: 85
2024-08-09T13:38:35Z - CPU: 23, MEM: 14556, TEMP: 77, POWER: 100
2024-08-09T13:38:36Z - CPU: 10, MEM: 7563, TEMP: 71, POWER: 84
2024-08-09T13:38:37Z - CPU: 57, MEM: 19745, TEMP: 42, POWER: 77
2024-08-09T13:38:38Z - CPU: 65, MEM: 5768, TEMP: 43, POWER: 48
2024-08-09T13:38:39Z - CPU: 24, MEM: 21603, TEMP: 48, POWER: 63
2024-08-09T13:38:40Z - CPU: 59, MEM: 18940, TEMP: 51, POWER: 71
2024-08-09T13:38:41Z - CPU: 23, MEM: 19581, TEMP: 80, POWER: 113
2024-08-09T13:38:42Z - CPU: 16, MEM: 3172, TEMP: 37, POWER: 77
2024-08-09T13:38:43Z - CPU: 40, MEM: 4913, TEMP: 40, POWER: 72
2024-08-09T13:38:44Z - CPU: 95, MEM: 18785, TEMP: 87, POWER: 80
2024-08-09T13:38:45Z - CPU: 83, MEM: 6304, TEMP: 55, POWER: 44
2024-08-09T13:38:46Z - CPU: 97, MEM: 1114, TEMP: 80, POWER: 54
2024-08-09T13:38:47Z - CPU: 73, MEM: 8660, TEMP: 64, POWER: 58
2024-08-09T13:38:48Z - CPU: 88, MEM: 17497, TEMP: 48, POWER: 84
2024-08-09T13:38:49Z - CPU: 38, MEM: 6967, TEMP: 43, POWER: 87
2024-08-09T13:38:50Z - CPU: 18, MEM: 27594, TEMP: 82, POWER: 68
2024-08-09T13:38:51Z - CPU: 80, MEM: 31512, TEMP: 73, POWER: 112
2024-08-09T13:38:52Z - CPU: 95, MEM: 9664, TEMP: 59, POWER: 68
2024-08-09T13:38:53Z - CPU: 48, MEM: 13357, TEMP: 43, POWER: 103
2024-08-09T13:38:54Z - CPU: 90, MEM: 16143, TEMP: 74, POWER: 75
2024-08-09T13:38:55Z - CPU: 84, MEM: 14348, TEMP: 49, POWER: 74
2024-08-09T13:38:56Z - CPU: 67, MEM: 27314, TEMP: 71, POWER: 67
2024-08-09T13:38:57Z - CPU: 24, MEM: 2481, TEMP: 59, POWER: 70
2024-08-09T13:38:58Z - CPU: 31, MEM: 7239, TEMP: 79, POWER: 95
2024-08-09T13:38:59Z - CPU: 86, MEM: 24571, TEMP: 38, POWER: 43
2024-08-09T13:39:00Z - CPU: 35, MEM: 29326, TEMP: 73, POWER: 106
2024-08-09T13:39:01Z - CPU: 64, MEM: 22575, TEMP: 37, POWER: 45
2024-08-09T13:39:02Z - CPU: 19, MEM: 12782, TEMP: 88, POWER: 60
2024-08-09T13:39:03Z - CPU: 46, MEM: 14451, TEMP: 64, POWER: 106
2024-08-09T13:39:04Z - CPU: 11, MEM: 20208, TEMP: 65, POWER: 105
2024-08-09T13:39:05Z - CPU: 94, MEM: 16980, TEMP: 65, POWER: 87
2024-08-09T13:39:06Z - CPU: 33, MEM: 2242, TEMP: 56, POWER: 61
2024-08-09T13:39:07Z - CPU: 58, MEM: 5441, TEMP: 51, POWER: 100
2024-08-09T13:39:08Z - CPU: 22, MEM: 5045, TEMP: 81, POWER: 58
2024-08-09T13:39:09Z - CPU: 56, MEM: 8462, TEMP: 82, POWER: 93
2024-08-09T13:39:10Z - CPU: 56, MEM: 21439, TEMP: 60, POWER: 112
2024-08-09T13:39:11Z - CPU: 31, MEM: 10353, TEMP: 72, POWER: 71
2024-08-09T13:39:12Z - CPU: 60, MEM: 9977, TEMP: 81, POWER: 71
2024-08-09T13:39:13Z - CPU: 16, MEM: 21384, TEMP: 77, POWER: 99
2024-08-09T13:39:14Z - CPU: 33, MEM: 16418, TEMP: 37, POWER: 63
2024-08-09T13:39:15Z - CPU: 87, MEM: 21074, TEMP: 77, POWER: 92
2024-08-09T13:39:16Z - CPU: 36, MEM: 4379, TEMP: 67, POWER: 93
2024-08-09T13:39:17Z - CPU: 13, MEM: 3889, TEMP: 67, POWER: 108
2024-08-09T13:39:18Z - CPU: 30, MEM: 17770, TEMP: 34, POWER: 76
2024-08-09T13:39:19Z - CPU: 61, MEM: 29039, TEMP: 68, POWER: 98
2024-08-09T13:39:20Z - CPU: 93, MEM: 19639, TEMP: 55, POWER: 69
2024-08-09T13:39:21Z - CPU: 37, MEM: 12214, TEMP: 77, POWER: 111
2024-08-09T13:39:22Z - CPU: 59, MEM: 30033, TEMP: 40, POWER: 72
2024-08-09T13:39:23Z - CPU: 21, MEM: 12950, TEMP: 54, POWER: 110
2024-08-09T13:39:24Z - CPU: 45, MEM: 5802, TEMP: 37, POWER: 47
